gene	baseMean	log2FoldChange	stat	pvalue	padj	Ch14_1	Ch14_2	Ch14_3	EP08_1	EP08_2	EP08_3	Se17_1	Se17_2	Se17_3	condition	transcript	name	uniprot_id	uniprot_taxa	identity_Blastx	evalue_Blastx	pfam	symbol_pfam	evalue_pfam
G32347	86.9097991687138	-8.74028483257752	-5.20170075573746	1.97473004897148e-07	8.21944170634712e-06	5.7316864806413	6.42524633063377	6.36409617256787	4.82760118341376	4.81903424799119	4.83360640763182	6.20006561655972	5.13982028131019	6.97228194545174	Ep	NA	NA	NA	NA	NA	NA	PF07679	I-set	9.9e-07
G32402	842.492321838128	3.24184000221875	5.15531230379469	2.53208560667595e-07	1.02282093935366e-05	7.21568552337479	6.84279974296201	7.02334082972622	10.997815524473	10.4306582807508	9.73608193256205	8.94188758551415	9.43383909239735	7.6004080460217	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32416	92.8802642294003	-8.7916170378457	-6.3389456505265	2.31342821800441e-10	3.11579283410253e-08	6.8205929756019	6.78447373062793	6.39612164068461	5.00440780963154	4.9946955989066	5.01118980165498	6.64043682034361	6.01921902061486	6.04251767266132	Ep	transcript:G32416.1	Angiopoietin-1 receptor	TIE2	BOVIN	29.59	8.04e-44	PF07714	PK_Tyr_Ser-Thr	1.9e-60
G32432	27.1567988809778	12.0100571733958	3.50567458752418	0.000455451688074236	0.00901435204855172	3.13497025250379	3.13446746179604	3.13759980543127	3.13917959022657	3.137320025653	4.13508150477412	3.13478005218325	3.68267544395244	3.13521455525499	Ep	transcript:G32432.2	Protein boule-like	BOLL	MACFA	44.776	1.08e-43	PF00076	RRM_1	4e-16
G32543	48.1220683124943	-7.88905797586046	-3.64671317047367	0.000265616134761372	0.00572197254675799	5.97635155073734	5.38946702876991	4.5197422692158	4.52327473222372	4.51911820309652	4.52620466892022	5.14461648820483	5.25292188794598	5.62328526567435	Ep	transcript:G32543.5	E3 ubiquitin-protein ligase TRIM33	TRI33	XENLA	26.814	1.16e-14	PF13445	zf-RING_UBOX	0.0019
G32577	235.263457262554	-10.1530667664118	-6.51016021850958	7.50706917910294e-11	1.33722696796795e-08	8.18740044005736	5.76377069020501	8.58213461669039	4.58086609357138	4.52997610312148	4.61422281230537	7.59982826000756	7.50363806874947	7.62190328883344	Ep	transcript:G32577.3	Dipeptidase 1	DPEP1	HUMAN	50.552	2.01e-123	PF01244	Peptidase_M19	5.5e-111
G32582	33702.3157421363	1.2813133577214	3.55161591815776	0.000382873301895653	0.00775388645379387	14.3672759303081	14.4388501637923	15.1425079222586	15.6858991717853	15.5570908660678	15.6909666521841	14.4671218514429	14.3534821323638	14.2128599359251	Ep	transcript:G32582.4	60S ribosomal protein L37a	RL37A	CRYST	86.957	5.62e-43	PF01780	Ribosomal_L37ae	1.2e-39
G32617	46.1894098638806	-7.82412187515434	-5.67488090949997	1.38785172153794e-08	7.61296411225084e-07	5.50914730543533	5.39919256864134	5.77530079988256	4.74343729398596	4.74015665212591	4.74575825716521	5.38994370776197	5.55608133856759	5.42270161591488	Ep	transcript:G32617.2	Tripartite motif-containing protein 2	TRIM2	BOVIN	26.728	1.98e-10	PF00643	zf-B_box	1.1e-07
G32616	314.334288355129	-9.82995232451289	-4.77011334880532	1.84122283351283e-06	6.40791963444823e-05	9.59967518998333	7.82739090933371	7.59502973577948	3.65228049983896	3.54918138304799	3.71544789632794	3.37065234111262	5.65761642344593	7.18407737126681	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32711	29.2394730080956	-6.64921053149084	-2.9924857221417	0.00276715610426129	0.0395519482512446	4.72644974013845	4.34366626882052	5.26375342669508	3.98774597286549	3.98539244562732	3.98941032349389	4.37717871327773	3.98186336626014	4.20852195705598	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32764	25.4678902189836	-6.77607167025759	-2.96925363833697	0.00298524079401204	0.0421239344068173	4.3920518797603	4.58696224555687	4.93243951183472	4.01263320932947	4.01085920855731	4.01389066908043	4.60001851594131	4.1595081207331	4.0088750149547	Ep	transcript:G32764.1	G-protein coupled receptor 54	GPR54	ORENI	26.708	7.72e-09	PF00001	7tm_1	1.7e-22
G32766	32.1650613144221	-7.31555497624282	-3.36630994517968	0.000761810579053884	0.0138378882155775	5.26246923107538	4.86307565055233	4.32366491300995	4.32540331664866	4.32335893166595	4.32685346938643	5.02081357543048	4.76331657214814	4.87058741640307	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32776	71.7347015104591	-8.35131237395681	-5.87292225359598	4.28179312717491e-09	2.82598346393544e-07	6.27035174397479	6.15273600305457	6.52277001537099	4.88666127508499	4.88003484463318	4.89131525131426	5.57099952633538	5.53923784634008	6.14038185656437	Ep	transcript:G32776.1	Integrin beta-3	ITB3	MOUSE	32.513	1.97e-121	PF00362	Integrin_beta	7.3e-78
G32788	514.992913035059	-1.82790567733493	-3.86464482065276	0.000111250967233061	0.00273034596027096	9.05916877081617	9.45238876874126	9.64898020851552	8.34242966371295	7.7638727391865	7.45828529871839	9.03826653924332	9.04670409835298	9.00238139673872	Ep	transcript:G32788.1	Multimerin-2	MMRN2	HUMAN	32.692	1.91e-06	PF00386	C1q	5e-18
G32844	87.7285716510023	-8.56265220851454	-6.28302837331598	3.32040432349384e-10	3.93124068028836e-08	6.51296136040599	6.53518753668728	6.94549541191677	4.91210662017748	4.90276167717155	4.91863296783194	5.68128864107477	6.14552081937011	5.88800686040414	Ep	transcript:G32844.1	Integrin beta-6	ITB6	BOVIN	34.416	2.63e-125	PF00362	Integrin_beta	7.3e-77
G32801	8745.90560492699	-2.73190322568295	-5.26185165983338	1.42611808587863e-07	6.15236255486079e-06	14.2130827605373	12.9832781379137	12.9764848891052	11.153311459741	11.0621432014001	11.0539285021964	13.684923843231	13.6214250929086	12.3846752640051	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32802	708.968255842882	-2.90405580492693	-3.98932532343727	6.62614930596367e-05	0.00174513178700468	10.9106597267035	9.23486265373073	9.1168006827031	7.2891742575311	7.27867089177301	7.7404794625656	9.76490523028502	8.92609001322148	8.54779106427478	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G1	27.9238861778982	-7.10689125384098	-4.2504719595443	2.13320541632244e-05	0.000627685274010614	4.59851673609258	4.57307500708006	4.87046973247778	4.20204769657248	4.20019870479133	4.20335889745865	5.08938472820895	4.41816079914735	4.50495569107545	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G48	34.0116793069965	-7.33711206087367	-3.38652770239332	0.000707831297419371	0.0129282616020389	5.15177618290094	4.78414131819874	4.34440729091086	4.34627810628826	4.34407793355511	4.34783820015099	4.73828254224286	5.02994233775166	5.32774819002757	Ep	NA	NA	NA	NA	NA	NA	PF13676	TIR_2	1.7e-16
G65	125.259672757001	-9.19988822086946	-7.10079456028559	1.24041652189599e-12	4.10974802034579e-10	6.74665722870888	6.72926923282448	6.42580642699793	5.04482463710016	5.02922505526674	5.05560775347845	7.29283542134806	7.23295585965732	7.04481113590469	Ep	transcript:G65.1	Regulator of chromosome condensation	RCC1	HUMAN	51.741	1.1e-137	PF00415	RCC1	3.2e-11
G68	18.8815650892762	-6.30706311645	-2.97836363049507	0.00289791953041832	0.0411370479356554	4.03301261582871	4.12406294194001	3.85680354539755	3.857502505855	3.85668079356019	3.85808759672647	4.32101338080409	4.14401696346853	4.36229385323782	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G174	94.5475423364404	-8.69987273875731	-5.01287702424746	5.36221694271917e-07	1.99619069377721e-05	7.36245768684445	6.31163186814442	4.98415859193361	4.54662380165349	4.53316765948718	4.55592019294783	5.42665438834075	6.28305270413651	5.61193878086967	Ep	transcript:G174.1	Ras-related protein Rab-3	RAB3	DROME	84.234	3.59e-127	PF00071	Ras	9.1e-62
G189	19.0528693399892	-20.7180196865058	-5.8847584733187	3.9863569977138e-09	2.67360283498489e-07	4.25100741340953	3.28043260590754	3.28320367928012	3.28461661406402	3.28295452468012	3.28579188791553	3.28070733293704	4.28867464338682	3.28108987095928	Ep	transcript:G189.5	Laminin subunit alpha	LAMA	DROME	39.276	0	PF00055	Laminin_N	1.4e-72
G270	98.1493173204125	-8.90536940440846	-4.34339601149833	1.40296901667992e-05	0.000424116509677363	6.64691129069255	6.68028394831086	4.78311218820769	4.79347294254319	4.78126468161234	4.80194553885271	6.44261266538975	6.92742572620081	6.32607023253744	Ep	transcript:G270.7	Rapamycin-insensitive companion of mTOR	RICTR	MOUSE	45.882	0	PF14664	RICTOR_N	2.3e-105
G273	45.4114557808107	-7.75881506770128	-3.74649546822012	0.000179322241550573	0.0040749687977048	5.543948716407	5.3674265940602	4.59802151574039	4.60102935715022	4.59749079900579	4.60352898702384	5.465333359335	5.64418953303529	5.51065170504448	Ep	transcript:G273.1	26S proteasome non-ATPase regulatory subunit 10	PSD10	HUMAN	32.836	4.98e-14	PF12796	Ank_2	1e-09
G322	165.252184777267	3.53079521854368	7.27366692989973	3.49857986529706e-13	1.3478482336863e-10	5.69696357512698	5.77004161464674	6.14232931790191	8.15526088517437	7.9315612805363	7.37527824435449	5.78424277073688	6.00639696346317	5.94951915124602	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G323	47.5832275875445	-7.88012892129925	-3.73795692459761	0.00018552172165654	0.00419284152928001	5.67566613024727	5.75619240404271	4.60791210240352	4.61116220200655	4.60733840009236	4.61386141005863	5.34313472159011	5.54952415485222	5.4555118906152	Ep	transcript:G323.1	N-alpha-acetyltransferase 25, NatB auxiliary subunit	NAA25	RAT	57.647	4.73e-15	NA	NA	NA
G298	25.4705178981337	-6.96868463834224	-3.07202208055359	0.0021261399705801	0.0320488032326023	4.8490333205487	4.65267272721293	4.08222223366469	4.08356278058002	4.08198638205333	4.08468179709288	4.22408612737014	4.58520635550723	4.64171218534861	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G379	37.7936557522094	-7.51206940788492	-3.45741540084739	0.000545383450545887	0.0104087813844967	5.43153401324498	5.39824393395356	4.42535434051116	4.42747147513181	4.42498151640426	4.42923622504232	4.91811891957425	4.82802309396528	5.18647377394639	Ep	transcript:G379.4	Receptor-type tyrosine-protein phosphatase T	PTPRT	MOUSE	45.56	1.02e-59	PF00102	Y_phosphatase	4.1e-74
G382	70.3063745281693	-8.44207987714534	-4.00802400412538	6.12288982371383e-05	0.00162290868511429	6.33612076703305	6.15088383282148	4.7219870061791	4.72806757699366	4.72090895677895	4.73308363247835	6.17312724424995	5.52099071632137	6.20938459999936	Ep	transcript:G382.6	Receptor-type tyrosine-protein phosphatase T	PTPRT	HUMAN	44.048	1.78e-62	PF00102	Y_phosphatase	2.4e-75
G338	43.3274943955653	-21.7288795989592	-6.18028245269487	6.39870153778836e-10	6.19888243713462e-08	4.80977688754411	3.39133335878369	3.39866633989637	3.40231390457457	3.39801686839489	3.40530299485965	4.58336558525371	3.39141235351185	3.39309480288104	Ep	transcript:G338.19	Fibropellin-1	FBP1	STRPU	42.245	6.07e-106	PF00431	CUB	5.3e-22
G415	20.4585800938648	-6.64884612822435	-4.23380565370608	2.29769529536123e-05	0.000668956419384081	4.39132816517279	4.12441219198095	4.34221328222994	3.97171412708219	3.97053926999837	3.97254912639987	4.37734125447033	4.22459233878992	4.46724963714349	Ep	transcript:G415.5	Calcium-activated potassium channel subunit alpha-1	KCMA1	CHICK	56.194	0	PF03493	BK_channel_a	3.1e-32
G439	406.71076513321	-10.6931225934388	-6.46546646328903	1.00986799677226e-10	1.68984578126559e-08	7.00808904626336	7.7125509822723	10.1496366444648	3.99147640434733	3.8874089274079	4.05668918794006	6.77393927907506	8.4338806782245	6.8474767114895	Ep	transcript:G439.1	Cytochrome P450 10	CP10	LYMST	47.368	0	PF00067	p450	4.4e-97
G454	220.329212583406	-2.25837422731197	-4.09503206682643	4.2210995995449e-05	0.0011831935019638	8.39312298281705	8.04510356891854	8.03975417545891	6.58264554003961	6.33829166859032	6.92184660837396	7.94273027073352	7.55392061364999	7.24216430332619	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G456	34.1740388007132	-7.4030193641941	-3.46005209378448	0.000540070894993478	0.0103540854200928	5.28423099468584	5.11754670579915	4.3863951268766	4.38841495749467	4.38603932384316	4.3900977740024	4.9409525392195	4.95344312938858	5.09279393057197	Ep	transcript:G456.6	Kelch-like protein 20	KLH20	XENLA	38.215	3.45e-121	PF07707	BACK	1.2e-31
G464	9.9701480425106	-5.59695754041126	-3.28532631511692	0.00101864323348345	0.0176515102572038	3.27958185363368	3.23030176680096	3.42359183782578	3.12421055643805	3.12374566051816	3.12454168902967	3.24207404692208	3.22477001436363	3.32890081734875	Ep	transcript:G464.1	Serine/threonine-protein kinase TIO	TIO	ARATH	32.567	5.98e-31	PF00069	Pkinase	1.5e-48
G481	188.75675861666	-9.85719615774704	-6.64676974450074	2.99595143535364e-11	6.36293993308569e-09	8.15774998063869	7.71136298833061	6.26818375023121	4.80127612137122	4.76765678140586	4.82385668065042	6.86746706830283	7.6415212554388	7.51344125245143	Ep	transcript:G481.11	Sodium-coupled monocarboxylate transporter 2	SC5AC	DANRE	41.667	1.94e-144	PF00474	SSF	1.6e-33
G483	48.9373716852398	-21.9339056949957	-6.24016419058354	4.37111829393303e-10	4.64179138828811e-08	5.79466869680321	3.9991730802353	4.00926679633616	4.01433007661821	4.00836822198451	4.0185005699766	5.57705591524767	3.99928121216624	5.49140423595868	Ep	transcript:G483.1	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	ECSIT	DROME	33.866	8.73e-50	PF06239	ECSIT	1.1e-50
ENSLOC000155	58.4700730318467	4.06759656871728	4.85518352461497	1.20275299197873e-06	4.27570945603424e-05	5.10582027724364	4.65743928317199	4.74798825231835	5.95236579650658	6.05320362162411	6.15841907231752	4.63756770159316	4.6732379744535	4.78692706911795	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G586	95.5671966339632	8.68473234876926	3.59191165541697	0.000328261139482703	0.00682305399833182	3.98744658365283	3.98259531365369	4.01202030597747	4.02619088390223	5.89749102126112	4.03759410022358	5.26434279159789	6.71938735871024	5.99986486613691	Ep	transcript:G586.3	Reticulocalbin-3	RCN3	RAT	53.571	3.79e-23	NA	NA	NA
G588	52.996642843895	-8.02351138557131	-3.83585534517224	0.000125128043904657	0.00303495047631704	5.95542079414739	5.55826383927291	4.66694220573654	4.67073437267742	4.66627229020387	4.67387994038577	5.70579517739585	5.78662949084758	5.56427850079572	Ep	transcript:G588.7	Scavenger receptor class F member 1	SREC	MOUSE	32.618	9.3e-25	PF00066	Notch	6.4e-09
G593	672.227517264226	0.951282439606952	3.65377189179512	0.000258415867368522	0.0055886648287558	8.90170122001062	8.99356909574178	8.7683548750794	9.82588825433631	9.79861521210084	9.7622884706059	9.18091336206026	9.23442143183542	9.33219326271615	Ep	transcript:G593.1	Small integral membrane protein 15	SIM15	XENLA	55.882	3.81e-06	PF15086	UPF0542	8.7e-29
G648	23.0213917346283	-6.83338897108407	-3.06928600163645	0.00214571068484672	0.0322850528657318	4.6999819821354	4.42675111437548	4.00900337125432	4.01018593454876	4.00879537040578	4.01117348569594	4.37400440727764	4.27200959304299	4.59485284372826	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G639	92.2307839341148	-8.73188516032958	-5.61182984443491	2.00198245227276e-08	1.04952029444147e-06	7.2873196249691	6.1097574355678	5.92741500312413	4.78878156852173	4.77766858725003	4.7965066158642	5.82807892158144	5.70703727873281	6.46037367475308	Ep	transcript:G639.7	Tryptase	TRYB1	MOUSE	38.745	1.97e-42	PF00089	Trypsin	1.8e-54
ENSLOC000253	728627.31762638	2.34148325583615	3.31732224871757	0.000908847253137066	0.0159660271425966	18.0469610184246	17.4479553804504	19.5361104684886	20.330032247531	20.0346627676417	20.6437615529631	17.3532206465906	17.2329217024393	18.6846003754251	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSLOC000249	868479.100142392	2.41018045719422	3.61078198715385	0.000305275193438222	0.00640961832002229	18.8300889368845	17.3335923264269	19.6605857963102	20.4501598219935	20.4018209035243	20.9477711200137	17.2886652876784	17.9276509583751	18.6613406517766	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSLOC000251	1830510.78718238	2.20525381816847	3.33547760910986	0.000851530109811267	0.015119451017292	19.5053857641469	18.9602051876506	20.7441836696821	21.5779603660946	21.4936292313288	21.9067432499297	18.8490436584218	18.828124843924	20.2531855551305	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32888	460548.9471505	2.2272764506318	3.44982787858792	0.000560944080658725	0.0106566509635234	17.5818346913373	16.9541187668301	18.7802966461794	19.5794150260218	19.4840035452037	19.9415330982175	16.8053391744442	16.8913283775001	18.1553175178409	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G32889	7357255.44174594	2.04627762896448	2.97863168456209	0.00289538584931771	0.0411363310289856	21.5168799939179	21.078685340163	22.8903438310547	23.5549455805972	23.433080496346	23.8858018533677	20.941838513646	20.9659734658115	22.3491422978109	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSLOC000254	32476.9440658244	2.21398615030656	4.60171310060103	4.19030136175929e-06	0.000136646717241938	14.0044594504883	12.9140755824932	14.4198801783015	15.9856951325588	15.8604711674694	15.7545806409443	14.148559376606	13.3531145386307	14.1480397808624	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSLOC000247	3813315.96988215	2.1805116174497	3.20180818653387	0.0013656790236851	0.0224614275351487	20.7928318441422	19.8282668781274	21.9765212500045	22.4868282477482	22.4620640502345	23.0881462994154	19.855357733363	19.9644615816006	21.0781447236154	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G856	11.1499713488393	-5.73131688924856	-3.66190187112263	0.000250349759453989	0.00542129949688207	3.4796100160371	3.45703947811515	3.58141272836952	3.27986464486513	3.27934185322921	3.28023699613076	3.42013515000479	3.44656809476243	3.39762131670011	Ep	transcript:G856.2	Signal peptide, CUB and EGF-like domain-containing protein 2	SCUB2	MOUSE	29.63	7.71e-08	PF17517	IgGFc_binding	2.2e-15
G920	29.1535854940422	-7.15305495884525	-3.35846548786118	0.000783765075758965	0.0141424403770874	4.96892874388094	4.78815816059219	4.26936080965482	4.27099116423942	4.26907380179052	4.27235086282368	4.80899662214072	4.8197806363637	4.93797217933588	Ep	transcript:G920.15	Neuronal calcium sensor 2	NCS2	CAEEL	59.043	2.53e-75	PF13499	EF-hand_7	1.5e-12
G946	89.4765972116865	-8.76683557054137	-6.66191444739274	2.7028335955435e-11	5.8149534212693e-09	6.60613083860139	6.41657346307947	6.74863065046586	5.06192186757665	5.05311961824211	5.06808058598896	6.17394064903863	6.4599619648167	6.38239687807805	Ep	transcript:G946.1	Class A basic helix-loop-helix protein 15	BHA15	RAT	67.925	3.26e-15	PF00010	HLH	1.5e-15
G978	51.0529406752486	-7.93019357746485	-5.97101917038359	2.35776034033499e-09	1.72175134013703e-07	5.85802992922049	5.70653198355976	5.80701572587279	4.80498906097299	4.80116966062962	4.80768762225439	5.46317069942168	5.59506418285197	5.45462714662903	Ep	transcript:G978.1	Cysteine-rich protein 2-binding protein	CSR2B	HUMAN	57.778	1.56e-122	PF00583	Acetyltransf_1	1.5e-08
G980	60.2223903309843	-8.18947702420737	-5.64158770640064	1.6848917413424e-08	9.09182950719162e-07	5.47974105614441	6.07019235438852	6.22767899816609	4.84583860730536	4.84081323143229	4.84937922970352	5.52167050938296	5.77131897974821	5.88686893381271	Ep	transcript:G980.1	Ras-related protein Rab-23	RAB23	HUMAN	62.241	5.03e-76	PF00071	Ras	2.6e-51
G1049	15.9974169039084	10.5681644987634	3.0637729150604	0.00218564746680381	0.0326781912771407	3.14499780772959	3.14465209742166	3.14682148076564	4.11093788793388	3.14662619239766	3.1488528343546	3.14486691677799	3.14467505533401	3.85174734314379	Ep	transcript:G1049.18	Maternal embryonic leucine zipper kinase	MELK	XENLA	47.067	0	PF00069	Pkinase	1.7e-72
G1051	76.6755131255986	-8.56392087839479	-6.33575689183913	2.3617893927361e-10	3.15527444194083e-08	6.13274694950652	6.10355758804329	6.53845199044478	5.01732650546008	5.01040964554447	5.02218340779991	6.21306048184793	6.06841884531118	6.3847080319736	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G1091	67.383929469154	-8.333848282074	-6.2160146205743	5.09940544768227e-10	5.2146142374262e-08	6.24197780590553	6.29922482451168	6.06078028635577	4.94789460217775	4.94216004601533	4.95193057162182	5.79289475856809	5.74580226393258	6.06787868884138	Ep	transcript:G1091.1	High-affinity choline transporter 1	SC5A7	DROME	59.172	0	PF00474	SSF	2.4e-37
